merchant_id,merchant_category_id,subsector_description,latitude,longitude
M_ID_7899c9b7ee,560,gas,41.695,-73.931
M_ID_789ac38a2b,80,restaurant/dining,43.164,-71.574
M_ID_789b9c2022,422,consumer electronics,42.657,-73.766
M_ID_789f15b43b,298,retail apparel,41.791,-72.647
M_ID_78a2d3d108,367,carpentry,41.718,-73.932
M_ID_78a3298436,416,internet,41.797,-72.684
M_ID_78a6826ba7,171,gas,41.715,-73.914
M_ID_78a71c9309,241,dental,41.76,-72.692
M_ID_78a7dbad3d,367,carpentry,42.3,-71.825
M_ID_78a8fed29f,307,entertainment,42.602,-73.743
M_ID_78a96d871d,401,luxury goods,40.408,-79.959
M_ID_78a9e2208b,356,beauty & personal care,40.473,-79.986
M_ID_78aa07a617,755,internet,41.774,-72.649
M_ID_78ab0e99ae,80,restaurant/dining,41.768,-72.716
M_ID_78ae0d5b3c,222,beauty & personal care,41.766,-72.715
M_ID_78ae570c55,307,entertainment,43.027,-78.51
M_ID_78aea0127e,401,luxury goods,43.226,-71.534
M_ID_78b09fcb89,333,insurance,42.67,-73.713
M_ID_78b104906e,307,entertainment,43.724,-76.219
M_ID_78b45f4faf,792,real estate services,43.196,-71.524
M_ID_78b493bae3,529,health care services,42.632,-73.766
M_ID_78b4b65442,401,luxury goods,41.78,-72.727
M_ID_78b4c57987,307,entertainment,40.46,-79.952
M_ID_78b570d89d,842,restaurant/dining,40.444,-79.978
M_ID_78b5d0ca55,278,restaurant/dining,43.414,-78.232
M_ID_78b5e08060,34,pharmaceuticals,40.482,-80.027
M_ID_78b612b081,823,tobacco,41.718,-73.929
M_ID_78b741359e,342,health care services,41.65,-73.898
M_ID_78b810455d,206,biotechnology,41.659,-73.92
M_ID_78b8ae9113,518,consumer electronics,40.825,-77.001
M_ID_78ba050396,360,gas,41.77,-72.636
M_ID_78bec2c084,771,misc entertainment,42.233,-71.814
M_ID_78bf1b9ce8,690,biotechnology,43.217,-71.555
M_ID_78bf927681,278,restaurant/dining,41.714,-72.702
M_ID_78bfa057bf,560,gas,41.655,-73.974
M_ID_78c158f56e,87,consumer electronics,43.205,-71.522
M_ID_78c317682d,683,gas,42.252,-71.772
M_ID_78c3389a28,80,restaurant/dining,43.188,-71.497
M_ID_78c509577e,108,gas,41.733,-73.961
M_ID_78c58c5ad0,705,groceries,43.25,-71.576
M_ID_78c595b58e,705,groceries,40.473,-79.974
M_ID_78c5d458fd,333,insurance,43.169,-71.585
M_ID_78c6656dd5,367,carpentry,42.279,-71.795
M_ID_78c6a23914,307,entertainment,42.223,-71.842
M_ID_78c6fe0889,195,gas,43.214,-71.568
M_ID_78c8ee6424,580,internet,40.433,-80.029
M_ID_78cb3b18d7,343,internet,42.28,-71.838
M_ID_78cf8832f7,276,consumer electronics,43.24,-71.517
M_ID_78d1c513ef,560,gas,42.676,-73.76
M_ID_78d2b7ca04,818,semiconductors,43.198,-71.525
M_ID_78d402cee3,560,gas,42.693,-73.747
M_ID_78d50e1bf1,705,groceries,41.801,-72.728
M_ID_78d63ce4b5,63,consumer electronics,40.427,-79.958
M_ID_78d6d4410a,783,hotel,41.667,-73.922
M_ID_78d75b03fe,560,gas,40.591,-76.015
M_ID_78d7c20afb,818,semiconductors,42.694,-73.739
M_ID_78d84ea155,63,consumer electronics,41.709,-73.936
M_ID_78d99bfd32,884,consumer electronics,42.619,-73.793
M_ID_78db9e598b,528,tobacco,41.664,-73.936
M_ID_78dc43f9ae,63,consumer electronics,43.97,-75.337
M_ID_78dc476115,278,restaurant/dining,42.257,-71.785
M_ID_78ddaf8255,531,consumer electronics,42.257,-71.793
M_ID_78de6b6ab8,705,groceries,41.725,-73.9
M_ID_78deb082fa,412,hotel,42.304,-71.848
M_ID_78df07b83f,779,consumer electronics,42.242,-71.838
M_ID_78df345d96,457,luxury goods,41.756,-72.638
M_ID_78df55bf46,309,beauty & personal care,41.802,-72.671
M_ID_78dfeb0c1f,705,groceries,41.791,-72.697
M_ID_78e0f98fe5,683,gas,43.162,-71.538
M_ID_78e223d6c3,80,restaurant/dining,41.744,-73.927
M_ID_78e228c2f9,703,pharmaceuticals,39.143,-76.658
M_ID_78e2c8219f,884,consumer electronics,41.762,-72.675
M_ID_78e3e022ce,683,gas,41.756,-72.707
M_ID_78e5df70a7,108,gas,40.394,-79.97
M_ID_78e612acf6,796,insurance,42.644,-73.731
M_ID_78e6c9994c,557,retail apparel,41.672,-73.913
M_ID_78e6dadda0,367,carpentry,41.669,-73.917
M_ID_78e6f32c51,309,beauty & personal care,42.696,-73.798
M_ID_78e880050c,531,consumer electronics,41.771,-72.717
M_ID_78e89dade9,360,gas,42.241,-71.851
M_ID_78eb96e96f,779,consumer electronics,41.727,-73.959
M_ID_78ec7dcf05,367,pharmaceuticals,40.986,-75.968
M_ID_78ed4682c6,661,internet,43.215,-71.514
M_ID_78ededebe5,560,gas,42.638,-73.795
M_ID_78ee32b709,80,restaurant/dining,43.2,-71.573
M_ID_78ee339eaa,278,gas,42.225,-71.824
M_ID_78effea558,518,consumer electronics,43.244,-71.553
M_ID_78f10ab3dd,560,gas,43.16,-71.552
M_ID_78f12e82c9,309,beauty & personal care,42.233,-71.856
M_ID_78f210b737,130,luxury goods,41.766,-72.725
M_ID_78f25328e4,560,gas,43.233,-71.524
M_ID_78f2cb1adf,111,real estate investments,43.22,-71.544
M_ID_78f2d9c153,560,gas,41.678,-73.935
M_ID_78f31c3295,683,gas,42.213,-71.835
M_ID_78f3dac5ae,80,restaurant/dining,42.627,-73.805
M_ID_78f424de4d,307,entertainment,41.706,-73.877
M_ID_78f4276e67,373,hotel,43.176,-71.564
M_ID_78f43ddba3,683,gas,40.415,-79.979
M_ID_78f58f9f7f,80,restaurant/dining,42.644,-73.749
M_ID_78f6a39f82,248,internet,43.166,-71.511
M_ID_78f92da153,309,beauty & personal care,40.457,-79.953
M_ID_78f9b30ec6,414,retail apparel,42.228,-71.781
M_ID_78fa3587fd,307,entertainment,41.752,-72.634
M_ID_78fa833af9,307,entertainment,41.799,-72.722
M_ID_78fa9e4315,80,restaurant/dining,41.684,-73.897
M_ID_78faecced3,367,carpentry,42.632,-73.779
M_ID_78fc64cb31,40,beauty & personal care,40.4,-80.013
M_ID_78fceac57b,705,groceries,42.293,-71.812
M_ID_78fdbeb838,401,luxury goods,41.717,-72.695
M_ID_78fe15ed15,68,consumer electronics,40.42,-80.027
M_ID_78ff2374c3,307,entertainment,43.189,-71.566
M_ID_7900a73801,307,entertainment,42.623,-73.798
M_ID_790372f998,222,beauty & personal care,41.717,-73.968
M_ID_7907441ca8,884,consumer electronics,42.27,-71.834
M_ID_790a6c1912,518,consumer electronics,40.408,-80.047
M_ID_790b06e8d9,427,consumer electronics,41.682,-73.971
M_ID_790d7c26e6,19,real estate investments,42.612,-73.786
M_ID_790e046c80,705,groceries,38.801,-75.783
M_ID_79103bfa82,457,luxury goods,41.721,-73.972
M_ID_79105b04fb,771,misc entertainment,41.72,-73.885
M_ID_7910ce5d51,536,misc entertainment,43.227,-71.575
M_ID_79110d8b51,884,consumer electronics,40.409,-80.05
M_ID_79125caec1,278,restaurant/dining,41.775,-72.632
M_ID_79127a3997,130,luxury goods,40.422,-80.042
M_ID_791317f796,248,internet,41.225,-76.727
M_ID_7913852b17,705,groceries,41.752,-72.71
M_ID_7915c46595,289,consumer electronics,41.678,-73.917
M_ID_7915d097dc,80,gas,43.188,-71.541
M_ID_7915e69f9d,278,restaurant/dining,40.423,-79.974
M_ID_7919c3a185,401,luxury goods,41.729,-73.898
M_ID_791a4d0f5e,222,beauty & personal care,40.45,-79.991
M_ID_791b06a925,683,gas,42.636,-73.72
M_ID_791b214041,273,internet,43.172,-71.591
M_ID_791b514047,683,gas,42.646,-73.787
M_ID_791c31ffa5,80,restaurant/dining,42.602,-73.775
M_ID_791db1bb0a,411,beauty & personal care,41.783,-72.682
M_ID_791dc88ec8,401,luxury goods,42.21,-71.83
M_ID_791f4f0756,367,carpentry,41.778,-72.728
M_ID_7920eea549,695,gas,41.674,-73.91
M_ID_7921f2a088,419,biotechnology,42.688,-73.722
M_ID_79235e4e97,367,carpentry,42.22,-71.824
M_ID_792377c874,307,entertainment,41.748,-72.727
M_ID_79239d212e,178,retail apparel,42.257,-71.814
M_ID_7924cf2a46,34,pharmaceuticals,41.803,-72.689
M_ID_7924df4673,705,groceries,42.285,-71.824
M_ID_792538d158,661,internet,40.478,-79.992
M_ID_7925397e78,289,pharmaceuticals,42.298,-71.812
M_ID_79256ad2b6,333,insurance,41.798,-72.649
M_ID_7925e4d33e,683,gas,40.402,-79.977
M_ID_79270a86c7,416,internet,40.466,-80.031
M_ID_7927c76e13,884,consumer electronics,42.301,-71.85
M_ID_7927cbad2a,457,luxury goods,40.391,-80.021
M_ID_7928f4db26,130,luxury goods,40.416,-80.001
M_ID_79296b76cc,422,consumer electronics,42.302,-71.851
M_ID_7929c95714,497,consumer electronics,41.7,-73.905
M_ID_792b4089b4,357,consumer electronics,41.652,-73.9
M_ID_792dc7de36,34,pharmaceuticals,43.204,-71.56
M_ID_793116c321,683,gas,43.156,-71.501
M_ID_7933aba0d2,222,beauty & personal care,42.649,-73.714
M_ID_793599a3fe,560,gas,41.737,-73.902
M_ID_7936d139c8,40,beauty & personal care,41.729,-72.656
M_ID_7937220a1e,80,restaurant/dining,42.643,-73.766
M_ID_793737f3e9,130,luxury goods,41.801,-72.706
M_ID_793762a5bb,889,consumer electronics,43.242,-71.531
M_ID_793779f0dd,560,gas,40.418,-79.992
M_ID_79380b326c,333,insurance,42.697,-73.778
M_ID_79388f273b,367,carpentry,43.22,-71.501
M_ID_7938a5b630,695,gas,40.476,-79.999
M_ID_793925c4b7,278,restaurant/dining,41.663,-73.88
M_ID_793a246539,108,gas,41.667,-73.885
M_ID_793ce1dfb0,795,retail apparel,43.234,-71.554
M_ID_793d307156,357,consumer electronics,42.268,-71.768
M_ID_793d56a3a2,340,real estate services,43.249,-71.515
M_ID_793e536e59,560,restaurant/dining,41.685,-73.975
M_ID_7942123dc3,683,gas,42.616,-73.801
M_ID_7943bd43f7,705,groceries,42.679,-73.735
M_ID_794657954b,80,restaurant/dining,42.656,-73.715
M_ID_7947036d34,179,internet,43.206,-71.554
M_ID_794759fe78,416,internet,40.397,-79.993
M_ID_7947a3c472,309,beauty & personal care,40.444,-79.969
M_ID_7947d3676e,705,groceries,43.174,-71.515
M_ID_794a7a8660,195,gas,42.241,-71.795
M_ID_794aa099b4,705,groceries,40.435,-80.032
M_ID_794bcd480a,333,insurance,40.482,-80.006
M_ID_794d745b0b,771,misc entertainment,42.217,-71.759
M_ID_794f61ab8d,631,tobacco,41.759,-72.682
M_ID_79502f706c,705,groceries,42.211,-71.823
M_ID_79509ce3bb,661,internet,42.236,-71.774
M_ID_7952da590d,307,entertainment,40.434,-79.991
M_ID_79532256ea,248,internet,42.691,-73.736
M_ID_7953278ea1,683,gas,46.521,-67.891
M_ID_7953ca96eb,683,gas,42.632,-73.811
M_ID_79543b7381,705,groceries,41.938,-75.8
M_ID_7954ff429b,367,carpentry,42.276,-71.836
M_ID_7955049768,278,restaurant/dining,43.216,-71.509
M_ID_7956673ac1,705,groceries,42.218,-71.843
M_ID_795881dae2,506,advertising services,40.434,-79.979
M_ID_79588318ea,343,internet,42.247,-71.8
M_ID_7958f81411,755,internet,41.751,-72.705
M_ID_79591b756e,783,entertainment,40.456,-80.04
M_ID_795945816c,367,carpentry,41.742,-72.711
M_ID_7959abdc26,705,groceries,42.25,-71.774
M_ID_795b39e7ca,278,restaurant/dining,42.685,-73.721
M_ID_795ca10955,755,internet,41.791,-72.669
M_ID_795d15dcda,705,groceries,41.765,-72.693
M_ID_795e022ccb,796,insurance,41.726,-72.671
M_ID_795e6b9933,289,consumer electronics,42.296,-71.818
M_ID_795f5868f8,427,consumer electronics,40.482,-80.04
M_ID_795f7eed1a,705,groceries,41.712,-73.971
M_ID_7960718754,607,retail apparel,43.241,-71.527
M_ID_7961ab6256,278,restaurant/dining,40.418,-80.033
M_ID_7961ef7b7e,298,insurance,41.806,-72.692
M_ID_79643872df,108,gas,42.29,-71.841
M_ID_79671e1f4a,195,gas,41.734,-73.883
M_ID_7968210d32,705,groceries,43.207,-71.521
M_ID_79684558c6,130,luxury goods,41.757,-72.677
M_ID_79694623ac,544,retail apparel,43.192,-71.512
M_ID_796aa56885,437,liquor,42.246,-71.761
M_ID_796ada6f2e,248,internet,42.234,-71.777
M_ID_796b143a2b,343,internet,43.225,-71.52
M_ID_796b2fb496,560,gas,41.706,-73.879
M_ID_796d075b3a,278,restaurant/dining,41.705,-73.945
M_ID_796d379c5d,705,groceries,41.184,-80.242
M_ID_796ee854c9,307,entertainment,41.744,-73.915
M_ID_796f446504,80,restaurant/dining,42.288,-71.803
M_ID_796f4fcde6,309,beauty & personal care,41.704,-73.889
M_ID_796f82e874,840,health care services,41.718,-72.72
M_ID_7971f13828,560,gas,41.799,-72.644
M_ID_7972b2a6f9,422,consumer electronics,42.685,-73.743
M_ID_7973c64f02,560,gas,41.663,-73.903
M_ID_797477d864,667,beauty & personal care,42.295,-71.83
M_ID_7974ece5a0,333,insurance,42.221,-71.842
M_ID_79754287a7,278,restaurant/dining,40.397,-80.035
M_ID_7975defdbe,130,luxury goods,43.179,-71.517
M_ID_7977a87524,705,groceries,42.26,-71.793
M_ID_7977b04725,40,beauty & personal care,40.388,-80.04
M_ID_7977f8c91b,307,entertainment,41.702,-73.914
M_ID_797a0fa0cb,417,consumer electronics,40.406,-79.994
M_ID_797b734450,80,restaurant/dining,40.421,-80.029
M_ID_797c0bbe01,307,entertainment,42.877,-75.371
M_ID_797d1b016f,360,gas,42.255,-71.839
M_ID_797dec600f,307,entertainment,41.743,-72.715
M_ID_79802a2248,755,internet,42.258,-71.797
M_ID_7982679bc6,108,gas,41.663,-73.895
M_ID_7982dd4109,333,insurance,41.743,-72.691
M_ID_79847ccbcd,401,luxury goods,40.406,-79.965
M_ID_7984bc1ddc,80,restaurant/dining,40.453,-80.025
M_ID_798508ae7a,796,insurance,42.639,-73.758
M_ID_79862e0e11,683,gas,42.246,-71.856
M_ID_7986334ea3,422,consumer electronics,42.244,-71.821
M_ID_79868c88d0,292,news & journalism,43.223,-71.509
M_ID_7986d74c03,705,groceries,41.657,-73.968
M_ID_79874097f5,19,real estate investments,40.388,-79.98
M_ID_7987905078,842,restaurant/dining,40.438,-79.969
M_ID_7987c9805e,278,restaurant/dining,41.797,-72.71
M_ID_7987cccee4,560,gas,42.656,-73.802
M_ID_7988484641,422,consumer electronics,40.421,-80.033
M_ID_7988871aa9,21,retail apparel,41.682,-73.954
M_ID_7989f0da06,734,tobacco,40.423,-80.038
M_ID_798b99b031,560,gas,41.79,-72.697
M_ID_798bd6d866,412,hotel,42.623,-73.717
M_ID_798c8c7380,130,luxury goods,40.42,-79.966
M_ID_798d4180d6,840,health care services,40.46,-80.041
M_ID_798d8f72c1,367,carpentry,42.218,-71.832
M_ID_7991ee82e6,650,retail apparel,41.773,-72.671
M_ID_799239c36e,87,consumer electronics,43.183,-71.579
M_ID_79925dfc6d,307,entertainment,40.427,-79.969
M_ID_7993a83042,432,consumer electronics,43.191,-71.534
M_ID_7993d2f207,531,consumer electronics,40.421,-80.02
M_ID_79942e26f3,198,insurance,40.48,-80.022
M_ID_79943e285a,171,gas,42.409,-72.61
M_ID_7994d2c144,198,insurance,43.154,-71.544
M_ID_7997b400f4,432,consumer electronics,42.69,-73.754
M_ID_7997c56158,278,restaurant/dining,42.25,-71.782
M_ID_7998172563,273,health care services,39.954,-78.02
M_ID_79991dc11c,705,groceries,40.408,-79.993
M_ID_7999762b2b,299,luxury goods,41.791,-72.654
M_ID_799adb6753,278,restaurant/dining,42.268,-71.775
M_ID_799c31cd60,195,gas,43.192,-71.58
M_ID_799c486eb4,87,consumer electronics,41.718,-73.899
M_ID_799cf09041,307,entertainment,42.692,-73.753
M_ID_799d923476,705,groceries,41.686,-73.968
M_ID_799eceb2d8,68,consumer electronics,41.71,-73.924
M_ID_799fa8ccf8,2,health care services,42.214,-71.771
M_ID_79a0254b86,796,insurance,41.687,-73.896
M_ID_79a09afc31,45,hotel,41.718,-72.722
M_ID_79a10b0be4,108,gas,43.195,-71.572
M_ID_79a1f3ac96,360,gas,42.22,-71.804
M_ID_79a2740669,432,consumer electronics,40.459,-80.009
M_ID_79a32d2394,289,consumer electronics,41.718,-73.877
M_ID_79a3be3e7f,63,consumer electronics,43.188,-71.56
M_ID_79a47f9b67,108,gas,42.365,-71.378
M_ID_79a4ad49d9,307,entertainment,43.22,-71.553
M_ID_79a4c88819,705,groceries,42.257,-71.776
M_ID_79a51637ed,108,gas,41.802,-72.672
M_ID_79a55744ce,796,insurance,41.746,-72.726
M_ID_79a59ae3bb,195,gas,42.232,-71.801
M_ID_79a5ddcc5e,360,restaurant/dining,43.203,-71.544
M_ID_79a61bf16c,289,consumer electronics,42.231,-71.793
M_ID_79a6f61131,769,flights,41.786,-72.637
M_ID_79a7f495e7,422,consumer electronics,40.396,-80.038
M_ID_79a961ad50,360,gas,41.757,-72.655
M_ID_79a9982428,705,groceries,41.678,-73.949
M_ID_79aa9eea6d,278,restaurant/dining,43.221,-71.497
M_ID_79abaccd7d,278,restaurant/dining,42.648,-73.802
M_ID_79aca96c01,560,restaurant/dining,41.706,-73.967
M_ID_79ad6402dc,506,advertising services,40.42,-79.982
M_ID_79affef82d,108,gas,41.717,-73.954
M_ID_79b270c85e,703,retail apparel,43.194,-71.576
M_ID_79b274373e,278,restaurant/dining,40.391,-80.038
M_ID_79b29cc9c7,307,entertainment,40.432,-79.996
M_ID_79b343669c,607,retail apparel,42.217,-71.831
M_ID_79b57a8a9d,422,consumer electronics,42.3,-71.77
M_ID_79b72a90aa,705,groceries,41.694,-73.962
M_ID_79b7568d01,560,gas,40.433,-80.049
M_ID_79b89d4b85,333,insurance,41.655,-73.918
M_ID_79b8c986b1,40,beauty & personal care,40.443,-80.036
M_ID_79b9201b28,307,entertainment,40.445,-80.041
M_ID_79b9c5a722,420,misc entertainment,41.787,-72.705
M_ID_79ba8db0fc,836,adult industry,42.628,-73.733
M_ID_79bcc8630f,443,beauty & personal care,39.696,-75.922
M_ID_79c3083986,369,consumer electronics,42.227,-71.79
M_ID_79c349c745,87,consumer electronics,43.181,-71.501
M_ID_79c34aabbd,748,retail apparel,41.66,-73.955
M_ID_79c3ed9174,367,carpentry,42.696,-73.784
M_ID_79c40cffa3,108,gas,43.194,-71.529
M_ID_79c5ae42b3,90,office supplies,39.806,-74.901
M_ID_79c5ec3bd7,416,internet,40.42,-79.954
M_ID_79c60d90f9,818,semiconductors,43.183,-71.569
M_ID_79c64532ac,422,consumer electronics,40.428,-79.988
M_ID_79c7107f46,80,restaurant/dining,42.235,-71.825
M_ID_79c8185d75,457,luxury goods,41.776,-72.703
M_ID_79ca228293,683,gas,43.217,-71.561
M_ID_79cae7a14b,299,luxury goods,41.678,-73.928
M_ID_79cb124b9b,369,consumer electronics,42.661,-73.79
M_ID_79cd05c2f0,544,retail apparel,41.775,-72.724
M_ID_79cd971554,87,consumer electronics,41.713,-73.947
M_ID_79d2bce2dd,307,entertainment,41.732,-72.682
M_ID_79d35f20ef,80,restaurant/dining,41.733,-72.725
M_ID_79d48ff5f7,307,entertainment,43.167,-71.549
M_ID_79d55f5087,705,groceries,41.711,-72.635
M_ID_79d5e6fdae,705,groceries,41.675,-73.891
M_ID_79d68f6cd4,108,gas,43.198,-71.521
M_ID_79d7993ffa,333,insurance,41.736,-73.929
M_ID_79da5c538a,108,gas,43.172,-71.5
M_ID_79da8246d3,884,consumer electronics,41.711,-73.961
M_ID_79db784180,511,gym,41.759,-72.703
M_ID_79df5a6006,755,internet,41.684,-73.942
M_ID_79dfa456ca,222,beauty & personal care,45.03,-70.538
M_ID_79dfabb579,560,gas,43.153,-71.519
M_ID_79dfbfcc11,705,groceries,42.258,-71.772
M_ID_79e1038709,179,internet,42.667,-73.787
M_ID_79e1280563,705,groceries,42.63,-73.784
M_ID_79e1e0210d,360,gas,42.686,-73.785
M_ID_79e327d875,889,consumer electronics,40.419,-79.992
M_ID_79e42f3cdf,705,groceries,41.768,-72.637
M_ID_79e45a75eb,248,internet,41.665,-73.927
M_ID_79e6b72516,560,gas,42.632,-73.726
M_ID_79e96adc9b,278,restaurant/dining,40.412,-79.971
M_ID_79ec272d0c,80,restaurant/dining,41.71,-73.886
M_ID_79ecebbfa2,683,gas,42.243,-71.85
M_ID_79ecf8ce5c,80,restaurant/dining,42.21,-71.85
M_ID_79edabdf41,842,restaurant/dining,43.184,-71.517
M_ID_79efd06ccc,298,insurance,41.707,-73.919
M_ID_79f012e38d,544,retail apparel,41.733,-73.976
M_ID_79f31ef78e,554,tobacco,41.698,-73.92
M_ID_79f363137e,309,beauty & personal care,40.471,-79.975
M_ID_79f3873f51,416,internet,42.273,-71.762
M_ID_79f57913c9,705,groceries,43.192,-71.518
M_ID_79f6bd27ba,299,luxury goods,43.158,-71.573
M_ID_79f75d18a2,130,luxury goods,41.667,-73.905
M_ID_79f8ab49ca,369,consumer electronics,45.57,-70.061
M_ID_79f8ac56b7,309,beauty & personal care,41.701,-73.916
M_ID_79f8fc1ed0,119,insurance,42.294,-71.808
M_ID_79fa1d4600,307,entertainment,43.167,-71.566
M_ID_79fb87433b,422,consumer electronics,42.614,-73.759
M_ID_79fb880b4c,683,gas,42.624,-73.799
M_ID_79fbe8ef2a,506,advertising services,41.715,-73.899
M_ID_79fcce9a20,369,consumer electronics,41.772,-72.717
M_ID_79fd3d51b0,695,gas,42.258,-71.826
M_ID_79ff030760,307,entertainment,41.752,-72.689
M_ID_79ffd08acc,278,restaurant/dining,41.734,-72.659
M_ID_7a004cd98a,119,insurance,41.784,-72.643
M_ID_7a01015017,222,beauty & personal care,42.624,-73.751
M_ID_7a012873ea,130,luxury goods,42.227,-71.775
M_ID_7a04d83a5e,884,consumer electronics,43.165,-71.543
M_ID_7a05f57c36,422,consumer electronics,41.763,-72.645
M_ID_7a078ac30a,457,luxury goods,40.422,-80.033
M_ID_7a07a68598,343,internet,43.178,-71.575
M_ID_7a0a7f9a8f,560,gas,41.777,-72.646
M_ID_7a0c293c98,130,luxury goods,42.234,-71.769
M_ID_7a0c365a32,195,gas,41.797,-72.645
M_ID_7a0ccad3f1,580,internet,42.667,-73.755
M_ID_7a0ece50b2,683,gas,41.73,-72.632
M_ID_7a0eda25f0,580,internet,40.476,-79.999
M_ID_7a0ef10185,401,luxury goods,42.291,-71.856
M_ID_7a0f0acd2d,278,restaurant/dining,41.656,-73.898
M_ID_7a104272cc,360,gas,42.645,-73.772
M_ID_7a105ad1e4,637,restaurant/dining,43.246,-71.545
M_ID_7a10c1cbed,278,restaurant/dining,40.394,-80.037
M_ID_7a1230a9c7,119,insurance,42.666,-73.76
M_ID_7a12dbd652,357,consumer electronics,40.453,-79.983
M_ID_7a13a6ec60,299,luxury goods,42.624,-73.761
M_ID_7a13d64229,705,groceries,43.221,-71.59
M_ID_7a14c3480a,179,internet,41.736,-73.902
M_ID_7a15c5f13b,661,internet,43.167,-71.554
M_ID_7a15ed346b,705,groceries,41.736,-73.932
M_ID_7a16adacbc,695,gas,43.191,-71.575
M_ID_7a1722bf97,796,insurance,43.155,-71.588
M_ID_7a19a2c1ea,751,pharmaceuticals,46.87,-69.018
M_ID_7a1a276a2f,126,consumer electronics,42.614,-73.758
M_ID_7a1a9b6e0c,307,entertainment,41.784,-72.63
M_ID_7a1ad54eaa,557,retail apparel,41.678,-73.915
M_ID_7a1b50efa9,818,semiconductors,43.166,-71.548
M_ID_7a1bfb174b,755,internet,43.213,-71.537
M_ID_7a1d2f5bd2,206,biotechnology,40.399,-80.046
M_ID_7a1fd275e9,87,consumer electronics,42.674,-73.789
M_ID_7a217beb8c,705,groceries,40.451,-79.988
M_ID_7a21e64479,560,gas,43.249,-71.518
M_ID_7a22931591,130,luxury goods,43.213,-71.544
M_ID_7a22b993e6,130,luxury goods,40.434,-79.98
M_ID_7a29b26825,506,advertising services,43.245,-71.551
M_ID_7a2d011614,126,consumer electronics,42.624,-73.791
M_ID_7a2d38c27a,307,entertainment,42.289,-71.849
M_ID_7a2e224766,367,carpentry,43.206,-71.545
M_ID_7a32adeb1c,80,restaurant/dining,43.191,-71.504
M_ID_7a33afedbc,179,internet,42.612,-73.738
M_ID_7a33d7c09a,299,luxury goods,40.392,-80.016
M_ID_7a3641f6a6,108,gas,43.163,-71.529
M_ID_7a36b2622a,842,restaurant/dining,43.551,-73.237
M_ID_7a3851e457,195,gas,41.708,-73.942
M_ID_7a3b422e8d,705,groceries,41.781,-72.723
M_ID_7a3bc007f1,651,news & journalism,41.781,-72.644
M_ID_7a3ce8db1d,45,hotel,40.482,-80.018
M_ID_7a3e8cda01,705,groceries,40.393,-80.017
M_ID_7a3ecf8375,307,entertainment,40.437,-80.005
M_ID_7a3f23d365,884,consumer electronics,42.673,-73.802
M_ID_7a4054637b,367,carpentry,41.733,-73.953
M_ID_7a40fbd839,278,restaurant/dining,40.459,-80.034
M_ID_7a4239210c,222,beauty & personal care,41.697,-73.973
M_ID_7a42476829,68,consumer electronics,40.42,-80.012
M_ID_7a4279add8,437,liquor,40.471,-79.993
M_ID_7a42f4ffde,367,carpentry,40.48,-80.047
M_ID_7a4357c74c,119,insurance,42.285,-71.814
M_ID_7a443263fb,307,entertainment,41.779,-72.638
M_ID_7a456660ed,705,groceries,41.763,-72.702
M_ID_7a45822522,419,retail apparel,42.631,-73.762
