internal_card_mapping,first_active_month,reward_program,latitude,longitude,fico_score,age
C_ID_2ce338b24a,2021-12,cash_back,43.221,-71.511,823,39
C_ID_2ce9fc66cb,2021-07,travel,43.214,-71.498,745,49
C_ID_2cecf4324f,2020-09,cash_back,43.18,-71.494,359,32
C_ID_2cf09f1187,2021-11,cash_back,43.236,-71.592,761,55
C_ID_2cf6b0803d,2021-02,travel,41.687,-73.924,336,60
C_ID_2d039d5e3c,2020-02,cash_back,42.653,-73.733,554,69
C_ID_2d08f1462b,2021-10,cash_back,42.287,-71.773,467,66
C_ID_2d0f906c9d,2021-10,cash_back,41.693,-73.928,772,41
C_ID_2d1412de75,2019-12,travel,42.692,-73.769,486,61
C_ID_2d1813c966,2021-09,cash_back,43.217,-71.52,655,90
C_ID_2d1c0eb2d4,2021-10,cash_back,46.875,-69.668,833,63
C_ID_2d222d365e,2021-02,cash_back,43.205,-71.528,358,25
C_ID_2d2678a2df,2021-05,travel,40.401,-79.967,802,67
C_ID_2d2bc527b5,2021-07,travel,43.16,-71.581,612,28
C_ID_2d31800223,2019-09,cash_back,40.481,-80.038,648,31
C_ID_2d3606c9ad,2021-12,travel,42.299,-71.836,433,30
C_ID_2d3b1b8122,2020-12,cash_back,42.649,-73.744,748,85
C_ID_2d4292506a,2021-07,cash_back,42.693,-73.732,628,25
C_ID_2d4bc7be63,2019-07,cash_back,43.212,-71.54,847,74
C_ID_2d51b7f135,2021-09,cash_back,43.238,-71.539,420,37
C_ID_2d5872452d,2021-09,dining_entertainment,42.213,-71.772,756,37
C_ID_2d617e8206,2021-05,cash_back,43.173,-71.516,486,37
C_ID_2d662619e2,2021-07,travel,42.217,-71.759,349,43
C_ID_2d6a261934,2021-12,travel,42.666,-73.806,473,72
C_ID_2d702ef87e,2020-09,cash_back,43.369,-77.921,320,25
C_ID_2d7ae390e2,2020-04,travel,40.453,-79.959,477,46
C_ID_2d7d9e2895,2021-07,cash_back,41.681,-73.89,309,33
C_ID_2d83746fb9,2020-08,cash_back,40.429,-79.957,595,31
C_ID_2d87f3d67f,2021-04,dining_entertainment,43.251,-71.52,307,39
C_ID_2d8a3524bd,2021-01,cash_back,44.256,-76.104,432,51
C_ID_2d8d12eabf,2021-04,travel,42.67,-73.746,416,38
C_ID_2d92816626,2020-12,travel,41.687,-73.929,508,25
C_ID_2d96b630ca,2021-11,cash_back,42.636,-73.751,405,72
C_ID_2da014d647,2020-10,travel,42.662,-73.794,719,48
C_ID_2da5e42d2a,2021-05,dining_entertainment,40.401,-79.981,415,27
C_ID_2daa122353,2021-12,dining_entertainment,41.724,-72.669,764,25
C_ID_2dada79178,2021-06,cash_back,42.608,-73.719,782,27
C_ID_2db2ab186d,2021-07,dining_entertainment,40.415,-80.043,703,18
C_ID_2dbb99d4bc,2018-11,dining_entertainment,40.757,-73.42,313,28
C_ID_2dc5f350e9,2020-12,cash_back,40.45,-80.042,509,40
C_ID_2dcaf117c8,2021-11,cash_back,41.714,-73.91,685,59
C_ID_2dd77d2448,2021-10,dining_entertainment,41.685,-73.969,612,28
C_ID_2ddbaf53d1,2021-04,cash_back,41.664,-73.972,474,37
C_ID_2de29b631e,2019-06,cash_back,38.498,-75.564,364,79
C_ID_2ded5fd8cc,2021-11,cash_back,41.716,-72.645,570,43
C_ID_2df5b7c407,2021-02,dining_entertainment,43.153,-71.52,449,36
C_ID_2df9d09bef,2019-10,travel,41.662,-73.895,589,93
C_ID_2e0e777525,2021-10,cash_back,41.673,-73.906,413,46
C_ID_2e15c412f1,2021-04,dining_entertainment,43.21,-71.592,366,24
C_ID_2e19e5c012,2020-07,cash_back,41.694,-73.906,473,43
C_ID_2e247477d7,2021-09,travel,42.691,-73.758,374,40
C_ID_2e27ae5780,2021-04,cash_back,41.712,-73.955,825,36
C_ID_2e2dd35ed2,2021-09,dining_entertainment,41.67,-73.901,696,47
C_ID_2e3695d4cc,2020-02,cash_back,42.264,-71.847,814,19
C_ID_2e3adc95a9,2021-08,cash_back,40.392,-80.033,664,57
C_ID_2e4319de93,2021-06,cash_back,41.729,-73.925,794,44
C_ID_2e43f1ce91,2020-11,cash_back,41.68,-73.899,553,21
C_ID_2e44b08df6,2021-10,cash_back,43.218,-71.52,370,29
C_ID_2e4fbb2177,2021-07,cash_back,41.59,-76.538,726,80
C_ID_2e58603593,2019-12,cash_back,41.672,-73.885,586,18
C_ID_2e5bb454e9,2021-11,travel,41.72,-73.909,461,83
C_ID_2e615c500c,2020-12,travel,41.793,-72.706,351,55
C_ID_2e664b32f8,2021-08,cash_back,42.223,-71.807,459,90
C_ID_2e71a51040,2021-12,travel,41.649,-73.96,611,38
C_ID_2e77086956,2021-03,cash_back,42.623,-73.745,534,60
C_ID_2e7c7b35c4,2020-09,cash_back,42.681,-73.775,496,44
C_ID_2e7fdf97e3,2021-11,cash_back,43.197,-71.498,491,26
C_ID_2e81fd6e9e,2020-10,cash_back,42.294,-71.782,779,76
C_ID_2e8c299162,2021-11,cash_back,42.239,-71.775,782,46
C_ID_2e8ec954b0,2021-01,travel,43.244,-71.582,395,73
C_ID_2e98f3f201,2019-08,cash_back,41.731,-73.927,408,20
C_ID_2e9f56296f,2019-07,travel,41.774,-72.63,342,55
C_ID_2ea58f0109,2021-04,travel,42.633,-73.741,443,66
C_ID_2eb3d60a7a,2020-12,cash_back,41.69,-73.9,360,54
C_ID_2ebb6a3dbf,2021-05,cash_back,42.611,-73.762,510,20
C_ID_2ebf2a51c6,2021-06,travel,41.659,-73.919,767,59
C_ID_2ec5902ebd,2019-05,travel,40.444,-79.98,782,73
C_ID_2eca3089db,2020-10,cash_back,41.799,-72.702,685,56
C_ID_2ecdfa9ee9,2021-12,cash_back,43.177,-71.524,327,55
C_ID_2ed87684a9,2021-12,cash_back,41.725,-73.9,736,45
C_ID_2edc1527db,2021-09,cash_back,41.718,-72.658,390,47
C_ID_2ee11fe161,2021-04,dining_entertainment,42.291,-71.797,383,69
C_ID_2ee82070c0,2021-07,cash_back,40.39,-79.994,425,42
C_ID_2eee74ade6,2020-12,cash_back,42.278,-71.765,609,61
C_ID_2ef2cdae4d,2021-11,cash_back,43.246,-71.577,517,71
C_ID_2efb3e0204,2021-04,cash_back,43.249,-71.512,397,85
C_ID_2f0588f321,2021-08,cash_back,40.466,-79.952,327,45
C_ID_2f070ca546,2020-11,travel,40.454,-80.049,465,46
C_ID_2f0d65f46c,2021-11,cash_back,42.279,-71.828,723,45
C_ID_2f16823b39,2020-08,cash_back,42.678,-73.729,731,44
C_ID_2f19ca2181,2019-05,cash_back,41.663,-73.92,736,49
C_ID_2f206eab59,2021-04,cash_back,41.78,-72.644,308,55
C_ID_2f28293ef6,2021-08,travel,41.712,-73.909,380,34
C_ID_2f2dc7f2a0,2019-06,dining_entertainment,41.706,-73.879,495,41
C_ID_2f36daeec3,2019-01,travel,42.624,-73.784,514,68
C_ID_2f39ed336e,2021-10,cash_back,40.445,-79.974,411,40
C_ID_2f3d8ab9f6,2021-01,dining_entertainment,43.16,-71.5,593,24
C_ID_2f412853ac,2019-05,dining_entertainment,42.276,-71.795,523,63
C_ID_2f46a56e63,2021-05,cash_back,40.473,-79.982,769,47
C_ID_2f517f79b4,2021-06,travel,42.657,-73.796,848,37
C_ID_2f534fd3d3,2021-11,travel,40.448,-79.96,587,92
C_ID_2f55f9cce2,2021-01,cash_back,43.319,-71.67,577,43
C_ID_2f5bc39273,2021-06,cash_back,42.622,-73.73,766,41
C_ID_2f61f966a4,2019-12,cash_back,42.693,-77.567,346,41
C_ID_2f6a05aa39,2021-07,cash_back,41.669,-73.947,688,53
C_ID_2f6d8aab5b,2020-12,cash_back,42.683,-73.716,440,65
C_ID_2f715fe10b,2021-07,travel,43.174,-71.572,738,69
C_ID_2f7873876f,2021-12,cash_back,40.386,-80.051,395,58
C_ID_2f7b63df50,2021-05,cash_back,41.731,-73.881,806,20
C_ID_2f834d988c,2021-09,cash_back,42.621,-73.79,421,44
C_ID_2f8873c583,2021-11,cash_back,41.764,-72.636,584,33
C_ID_2f8be2922f,2021-03,cash_back,46.209,-68.74,646,23
C_ID_2f8e7b0a47,2021-02,cash_back,40.395,-80.008,401,22
C_ID_2f922e9e4e,2021-06,cash_back,39.995,-80.489,369,63
C_ID_2f956fca71,2021-04,cash_back,46.329,-70.103,302,37
C_ID_2f9a4f4e72,2021-01,travel,40.479,-80.009,715,92
C_ID_2fa12ecb64,2021-12,cash_back,41.724,-72.65,349,31
C_ID_2fa6edf9dc,2020-12,cash_back,41.777,-72.685,342,31
C_ID_2faa22cfca,2021-07,travel,41.706,-73.893,674,39
C_ID_2faeade07e,2021-05,travel,41.764,-72.67,336,20
C_ID_2fb802d251,2021-01,dining_entertainment,41.692,-73.958,379,32
C_ID_2fb95e897b,2020-12,cash_back,42.229,-71.8,306,48
C_ID_2fc0170849,2021-07,dining_entertainment,41.74,-73.899,717,28
C_ID_2fc5de8de8,2021-08,cash_back,40.447,-80.051,560,77
C_ID_2fd0979e0e,2021-04,travel,43.379,-72.155,428,28
C_ID_2fd9758c5b,2021-02,travel,43.197,-71.58,343,37
C_ID_2fdf20f122,2021-05,cash_back,42.611,-73.811,390,60
C_ID_2fe3e01c3a,2020-07,dining_entertainment,41.711,-73.907,312,48
C_ID_2fed5089f7,2021-09,cash_back,42.665,-73.736,763,34
C_ID_2ff1871c27,2021-04,cash_back,41.794,-72.672,483,69
C_ID_2ff2745e5f,2021-10,cash_back,41.753,-72.664,745,54
C_ID_2ff98403f9,2021-11,travel,41.792,-72.663,552,61
C_ID_3003703d20,2021-09,cash_back,45.758,-70.015,694,68
C_ID_3006f46ff7,2021-01,cash_back,40.395,-79.994,820,58
C_ID_309e482cd7,2020-12,cash_back,43.218,-71.544,807,39
C_ID_30105a2a6d,2021-09,dining_entertainment,42.298,-71.804,667,32
C_ID_3016456790,2021-09,travel,40.402,-80.003,424,31
C_ID_30195288b5,2021-11,cash_back,43.16,-71.524,731,23
C_ID_3021134603,2021-09,cash_back,42.669,-73.739,402,37
C_ID_3029986dff,2021-04,cash_back,41.765,-72.674,411,27
C_ID_302cadf56f,2021-02,cash_back,41.704,-73.905,439,65
C_ID_303e886fb4,2021-10,cash_back,41.755,-72.685,381,78
C_ID_30446e2ab5,2021-09,dining_entertainment,42.617,-73.723,709,64
C_ID_304d9cd0e3,2021-01,cash_back,42.208,-71.786,484,37
C_ID_3053dc05df,2018-08,cash_back,42.069,-79.484,518,37
C_ID_3059511ee4,2019-12,cash_back,43.218,-71.536,776,66
C_ID_305eedd260,2018-06,dining_entertainment,40.417,-80.036,588,26
C_ID_306c857802,2020-01,cash_back,41.711,-72.687,604,60
C_ID_306ed2f8d4,2021-09,cash_back,42.648,-73.801,305,32
C_ID_30770ecbb1,2021-05,cash_back,42.304,-71.771,778,81
C_ID_307f281006,2021-08,cash_back,42.497,-72.603,675,23
C_ID_308b27bfb4,2020-09,dining_entertainment,41.645,-73.967,638,22
C_ID_30924735bf,2020-08,dining_entertainment,41.735,-72.638,816,23
C_ID_309444d069,2021-05,travel,42.293,-71.826,687,80
C_ID_30972953a6,2021-01,cash_back,42.262,-71.848,350,64
C_ID_30a1bdb2e2,2020-08,cash_back,41.685,-73.898,331,69
C_ID_30a696040d,2021-04,cash_back,41.733,-72.647,358,35
C_ID_30ad6f5a0c,2020-10,travel,42.245,-71.798,552,67
C_ID_30b27f0d9d,2021-08,cash_back,43.238,-71.573,414,31
C_ID_30b50e7c0a,2021-01,travel,41.713,-72.671,463,32
C_ID_30b93b4335,2019-07,cash_back,47.149,-69.208,841,47
C_ID_30c043bc38,2019-12,cash_back,42.604,-73.778,541,72
C_ID_30cfb93237,2021-09,travel,43.214,-71.587,381,31
C_ID_30d2015843,2021-04,cash_back,40.432,-79.955,545,61
C_ID_30e14c9a10,2021-09,travel,43.186,-71.558,431,37
C_ID_30e740be64,2021-04,cash_back,41.682,-73.897,357,19
C_ID_30ec22449b,2021-01,cash_back,42.264,-71.785,456,23
C_ID_30eebbcffa,2021-01,cash_back,43.171,-71.59,656,79
C_ID_30f3ed95b9,2021-02,cash_back,41.797,-72.657,833,35
C_ID_30f7d9aaab,2020-11,travel,41.7,-73.973,636,23
C_ID_3104e67f10,2021-05,travel,43.205,-76.151,559,43
C_ID_310a33e0bc,2020-05,travel,41.784,-72.723,803,29
C_ID_310dd22f79,2021-06,travel,43.205,-71.533,555,33
C_ID_311608f106,2021-07,cash_back,40.444,-79.973,771,32
C_ID_311c560657,2021-11,dining_entertainment,41.748,-72.717,712,28
C_ID_31213ddf07,2021-02,dining_entertainment,42.625,-73.809,572,89
C_ID_3123751530,2021-07,travel,42.272,-71.817,431,34
C_ID_3128f11335,2021-10,dining_entertainment,42.66,-73.724,411,49
C_ID_312b6a3c0b,2021-09,travel,39.506,-77.023,696,40
C_ID_31310f5bf7,2021-01,cash_back,41.787,-72.69,497,33
C_ID_3134600b79,2020-08,travel,41.717,-72.683,303,30
C_ID_313a4049af,2020-02,dining_entertainment,41.702,-73.957,594,52
C_ID_313dcfe4c6,2021-06,cash_back,40.388,-80.045,817,53
C_ID_31420fbfed,2021-03,cash_back,38.746,-76.598,604,39
C_ID_3148235238,2021-09,travel,42.244,-71.786,580,49
C_ID_314e04842f,2019-04,travel,42.28,-71.832,682,77
C_ID_31567e8937,2021-08,travel,42.292,-71.854,713,35
C_ID_315cdec97c,2020-11,cash_back,41.695,-73.965,704,26
C_ID_31632cef86,2021-02,dining_entertainment,43.201,-71.519,336,27
C_ID_316a185c0c,2021-12,travel,41.742,-72.643,770,31
C_ID_316de37643,2020-04,cash_back,40.403,-79.98,540,56
C_ID_31789f2d59,2021-10,travel,43.244,-71.517,432,22
C_ID_3181c435e2,2021-11,travel,43.164,-71.507,632,26
C_ID_31833fc4f8,2021-09,cash_back,42.673,-73.738,652,87
C_ID_31893b654b,2021-04,cash_back,42.277,-71.843,331,58
C_ID_318f0684e3,2018-07,cash_back,43.207,-71.556,318,25
C_ID_31966491a6,2020-12,cash_back,42.292,-71.816,428,70
C_ID_319fcd8aae,2021-07,cash_back,43.244,-71.557,387,41
C_ID_31a516f754,2019-12,travel,43.185,-71.496,643,45
C_ID_31a7de4b32,2021-10,travel,41.736,-72.689,603,20
C_ID_31ac29c25f,2021-07,cash_back,43.181,-71.521,648,48
C_ID_31af07c968,2021-10,cash_back,43.23,-71.507,692,26
C_ID_31b57af2f6,2020-04,dining_entertainment,43.246,-71.575,782,51
C_ID_31ba8ec926,2020-12,cash_back,41.725,-73.925,638,29
C_ID_31bd92a036,2020-08,travel,40.42,-79.996,443,24
C_ID_31c20ca397,2021-09,cash_back,41.755,-72.648,438,35
C_ID_31c593c71f,2021-07,travel,41.797,-72.633,697,20
C_ID_31caa3fdf2,2021-11,cash_back,41.802,-72.635,314,33
C_ID_31d4cb9553,2021-03,cash_back,41.655,-73.974,327,47
C_ID_31dc855607,2021-01,travel,41.804,-72.636,748,46
C_ID_31e718474d,2019-12,dining_entertainment,41.808,-72.646,780,49
C_ID_31ebbbf837,2021-12,cash_back,41.671,-73.941,477,45
C_ID_31f13bddd2,2020-06,dining_entertainment,45.387,-70.709,380,52
C_ID_31f3e54fff,2021-01,dining_entertainment,41.738,-73.929,398,69
C_ID_31f7c0132b,2021-10,dining_entertainment,42.218,-71.794,720,76
C_ID_31fd54c1d6,2019-09,cash_back,41.754,-72.719,477,27
C_ID_31ff124869,2021-07,cash_back,43.698,-73.418,518,47
C_ID_32072caa27,2021-12,cash_back,42.674,-73.767,317,18
C_ID_320cedaea8,2021-11,cash_back,41.74,-72.676,838,43
C_ID_3213c385ae,2021-10,cash_back,42.288,-71.851,756,19
C_ID_32180614f9,2021-12,travel,41.792,-72.677,628,47
C_ID_321fd87505,2021-06,cash_back,43.241,-71.525,470,39
C_ID_3222851c95,2018-10,dining_entertainment,41.757,-72.664,618,29
C_ID_3227e2b41d,2021-01,dining_entertainment,41.681,-73.905,738,43
C_ID_32298ba257,2020-07,cash_back,40.386,-80.044,724,26
C_ID_322e1f7f54,2019-12,dining_entertainment,43.905,-70.108,477,62
C_ID_322fc7d968,2021-06,dining_entertainment,43.205,-71.544,455,18
C_ID_3232486c9c,2020-09,cash_back,43.197,-71.553,527,42
C_ID_32371ab70c,2021-02,cash_back,42.294,-71.789,554,57
C_ID_323c905bd8,2021-10,cash_back,41.692,-73.957,570,89
C_ID_323ea12b3e,2021-12,cash_back,43.155,-71.565,357,96
C_ID_324c05e5c3,2021-12,travel,43.222,-71.504,403,61
C_ID_324ee2a371,2021-12,travel,40.397,-79.985,300,25
C_ID_32540bb06d,2021-06,dining_entertainment,41.767,-72.649,503,27
C_ID_32581cbda2,2021-08,cash_back,43.214,-71.548,768,50
C_ID_325f363c8f,2020-08,travel,42.601,-73.783,676,24
C_ID_32672725ce,2021-08,dining_entertainment,43.208,-71.51,409,44
C_ID_326e64797a,2021-04,cash_back,42.61,-73.735,518,50
C_ID_3273754641,2021-05,travel,42.668,-72.905,576,89
C_ID_327a9cc85b,2021-08,cash_back,40.464,-79.969,754,28
C_ID_327e1e146d,2021-10,travel,42.283,-71.855,697,55
C_ID_3288899317,2021-02,cash_back,42.228,-71.81,512,51
C_ID_32912d5cff,2021-04,cash_back,42.631,-73.792,538,79
C_ID_329595d822,2021-02,cash_back,40.423,-79.978,816,72
C_ID_3298ce4ccf,2021-03,travel,43.56,-71.359,670,21
C_ID_329dc22509,2021-01,cash_back,40.463,-80.034,347,25
C_ID_32a5fe25cd,2021-06,cash_back,40.431,-80.033,614,52
C_ID_32a9116379,2021-07,cash_back,42.666,-73.806,358,59
C_ID_32b268b402,2020-09,travel,41.733,-72.675,386,89
C_ID_32b5e21a7b,2021-01,travel,41.69,-73.925,559,38
C_ID_32baf74b95,2021-08,cash_back,40.43,-79.972,437,66
C_ID_32bfd82363,2021-03,cash_back,42.676,-73.725,842,24
C_ID_32c7f6bb4d,2021-01,cash_back,43.25,-71.567,478,42
C_ID_32ccd4ebbc,2021-10,cash_back,41.734,-72.691,744,33
C_ID_32d30cc7a4,2021-06,cash_back,42.214,-71.837,643,87
C_ID_32ded6e0d0,2021-10,dining_entertainment,41.801,-72.632,552,47
C_ID_32e361a882,2021-12,cash_back,42.685,-73.797,505,79
C_ID_32e7e8fa6d,2019-09,travel,42.289,-71.845,428,18
C_ID_32ec27130a,2020-05,cash_back,41.646,-73.918,368,39
C_ID_32f0bc5c79,2021-09,dining_entertainment,40.386,-79.966,448,67
C_ID_32f542f457,2021-10,travel,43.235,-71.524,783,34
C_ID_32feb04d8f,2021-12,cash_back,43.11,-74.307,809,26
C_ID_33003d7171,2020-10,travel,43.189,-71.561,469,32
C_ID_3305ad2821,2021-05,cash_back,42.27,-71.811,588,31
C_ID_330fed2738,2019-05,travel,42.245,-71.8,466,51
C_ID_3314b82f26,2019-09,cash_back,43.244,-71.577,766,55
C_ID_3318046f76,2021-03,dining_entertainment,42.251,-71.843,648,33
C_ID_331bbb8cd4,2021-07,cash_back,43.19,-71.497,309,39
C_ID_331f179d4b,2021-11,travel,41.716,-73.968,466,49
C_ID_332231ec27,2021-02,cash_back,40.485,-79.99,501,65
C_ID_3326d1f365,2021-09,travel,41.709,-73.905,435,95
C_ID_332c5c744d,2021-11,travel,42.612,-73.747,468,41
C_ID_33303cdbf6,2021-09,cash_back,43.25,-71.499,760,69
C_ID_3336018019,2021-09,cash_back,42.243,-71.829,580,26
C_ID_333d6c2524,2021-06,travel,42.298,-71.818,723,52
C_ID_334494d8f6,2020-02,travel,40.47,-79.992,344,89
C_ID_334686c02a,2021-10,dining_entertainment,41.707,-73.905,665,76
C_ID_334d652267,2021-01,travel,43.214,-71.522,327,38
C_ID_335295928e,2021-02,dining_entertainment,41.959,-78.295,573,89
C_ID_3358718bb5,2020-12,travel,42.26,-71.857,340,33
C_ID_335e8be197,2021-08,cash_back,42.672,-73.788,471,26
C_ID_3363914554,2021-07,cash_back,43.212,-71.593,643,48
C_ID_33651f1bc0,2020-09,travel,40.412,-79.99,329,94
C_ID_336d11a4af,2021-08,travel,40.438,-80.04,315,53
C_ID_33764ea9f4,2019-10,cash_back,41.76,-72.668,560,42
C_ID_337c17b24c,2021-07,travel,41.791,-72.653,703,44
C_ID_3380f2f4c5,2020-05,cash_back,41.717,-73.877,536,42
C_ID_3386a75fd0,2021-12,dining_entertainment,42.298,-71.775,627,64
C_ID_33912e6574,2021-05,cash_back,40.444,-79.97,384,31
C_ID_339944eae9,2020-06,cash_back,41.8,-72.691,621,69
C_ID_339d916528,2021-11,dining_entertainment,42.291,-71.824,710,20
C_ID_33a03b44ae,2021-10,dining_entertainment,42.682,-73.755,498,90
C_ID_33a5cf3955,2020-12,travel,41.729,-72.651,503,59
C_ID_33a8ca33cb,2021-12,cash_back,40.448,-79.962,406,32
C_ID_33b28bf067,2021-05,cash_back,41.77,-72.724,770,28
C_ID_33ba7164a3,2021-06,cash_back,41.737,-73.934,577,77
C_ID_33c7c60a6a,2021-06,cash_back,42.685,-73.764,609,31
C_ID_33d1f6afb9,2021-02,cash_back,41.713,-73.933,333,32
C_ID_33d688f65d,2020-08,dining_entertainment,40.427,-79.988,521,41
C_ID_33dc74d2bd,2021-08,cash_back,41.738,-72.7,827,32
C_ID_33e02d118d,2021-08,dining_entertainment,42.644,-73.728,665,48
C_ID_33e26ac732,2021-08,cash_back,42.674,-73.805,317,39
C_ID_33ebd13317,2021-12,cash_back,40.445,-79.966,678,59
C_ID_33f076a543,2021-12,cash_back,40.404,-80.005,568,29
C_ID_33f4f6f6ca,2021-02,cash_back,43.16,-71.588,617,37
C_ID_33f89901cd,2021-08,dining_entertainment,42.265,-71.792,321,28
C_ID_33fe72110b,2021-12,cash_back,43.402,-78.505,794,23
C_ID_34069c4f40,2021-07,cash_back,42.679,-73.745,603,93
C_ID_340a5f7485,2021-10,cash_back,41.808,-72.658,798,51
C_ID_340fd9e9b8,2021-10,cash_back,41.805,-72.694,477,40
C_ID_341d6e9a14,2021-01,dining_entertainment,42.664,-73.775,468,70
C_ID_34262ec69b,2021-07,dining_entertainment,41.714,-73.93,699,91
C_ID_34315cf338,2021-06,travel,41.74,-73.913,833,55
C_ID_3435c87740,2020-09,cash_back,41.762,-72.686,669,77
C_ID_343bc94e6b,2021-09,travel,42.687,-73.811,765,49
C_ID_343eb1cd0f,2019-07,cash_back,41.725,-72.697,641,96
C_ID_3443e15704,2021-08,dining_entertainment,43.182,-71.586,642,88
C_ID_344f2894fa,2021-08,cash_back,42.295,-71.828,321,44
C_ID_345350db8f,2020-09,cash_back,42.303,-71.822,451,93
C_ID_34577ba957,2021-07,dining_entertainment,42.639,-73.776,492,26
C_ID_345cc056e4,2019-11,cash_back,41.717,-73.97,821,91
C_ID_3464f4be5e,2020-11,cash_back,43.209,-71.592,777,71
C_ID_3476b3d676,2020-12,cash_back,42.615,-73.737,813,21
C_ID_347c1ad89f,2017-09,dining_entertainment,40.44,-80.037,688,36
C_ID_347e8f36bb,2021-11,dining_entertainment,40.444,-79.971,584,30
C_ID_34852d9a51,2021-04,cash_back,40.477,-79.964,352,35
C_ID_348b296508,2020-07,travel,45.351,-67.753,353,62
C_ID_3491724bcb,2021-09,cash_back,42.606,-73.75,432,84
C_ID_349603edcb,2020-09,cash_back,40.46,-80.043,682,75
C_ID_349c62a03b,2019-10,travel,39.365,-75.907,366,42
C_ID_34a0fd462c,2020-11,dining_entertainment,41.742,-72.674,580,21
C_ID_34a489a0e6,2021-04,cash_back,41.772,-72.674,423,34
C_ID_34ad14d9a3,2021-02,cash_back,41.725,-72.686,733,45
C_ID_34b2895b7c,2021-04,cash_back,42.255,-71.794,393,43
C_ID_34ba357ec5,2021-10,dining_entertainment,40.777,-79.4,632,43
C_ID_34bebfaaf9,2021-06,cash_back,41.706,-73.897,396,29
C_ID_34c4efa757,2021-09,cash_back,42.254,-71.774,819,39
C_ID_34ce803e60,2020-09,cash_back,43.166,-71.572,745,67
C_ID_34d36cc207,2021-08,cash_back,41.795,-72.683,534,20
C_ID_34de9b9fbf,2021-07,cash_back,41.809,-72.668,313,44
C_ID_34e0179f8d,2020-08,cash_back,40.46,-79.962,369,21
C_ID_34e75c4c6d,2021-04,travel,42.221,-71.819,804,37
C_ID_34e92936fa,2019-04,cash_back,42.63,-73.761,813,68
C_ID_34eeb1ada0,2019-10,cash_back,40.452,-80.033,553,52
C_ID_34f2c2de35,2018-12,cash_back,41.667,-73.88,583,66
C_ID_34f63f18d3,2021-09,travel,41.651,-73.916,366,25
C_ID_34fa7171a5,2020-11,cash_back,41.72,-72.722,849,35
C_ID_34fcd1fcd9,2021-04,cash_back,42.262,-71.849,747,18
C_ID_35024d65a6,2020-10,travel,40.421,-79.963,732,81
C_ID_3505e78292,2021-08,cash_back,40.432,-80.038,842,51
C_ID_350a2c760c,2021-07,cash_back,43.222,-71.585,536,22
C_ID_350d459bac,2021-09,cash_back,42.603,-73.802,568,86
C_ID_3511d11105,2020-02,cash_back,40.461,-80.039,525,95
C_ID_35162460c2,2021-10,cash_back,40.423,-80.004,527,32
C_ID_3517dce466,2020-11,cash_back,41.693,-73.955,732,58
C_ID_351eb6b98f,2020-12,travel,42.297,-71.857,699,18
C_ID_35200adf51,2021-09,dining_entertainment,42.257,-71.764,839,41
C_ID_3524e5efaf,2019-03,dining_entertainment,42.3,-71.837,813,45
C_ID_352ac9e7a8,2019-12,cash_back,41.723,-72.682,486,35
C_ID_353427ecb1,2021-06,dining_entertainment,42.275,-71.762,312,44
C_ID_353c7d0ab4,2021-01,travel,41.749,-72.7,803,20
C_ID_3543158bdd,2021-09,cash_back,42.637,-73.807,812,47
C_ID_354716e7f5,2021-10,dining_entertainment,41.739,-72.663,420,87
C_ID_354d36dc47,2020-10,cash_back,41.719,-72.694,376,50
C_ID_3554ebef62,2021-07,travel,40.483,-79.973,700,36
C_ID_355fb7b574,2021-11,cash_back,40.484,-80.04,772,26
C_ID_3564e366ae,2021-11,cash_back,42.242,-71.851,392,53
C_ID_3568a097e0,2021-06,cash_back,43.169,-71.588,515,23
C_ID_356c6e4e11,2021-01,cash_back,42.265,-71.76,771,51
C_ID_356faa6561,2020-12,cash_back,41.68,-73.898,691,56
C_ID_3574b56f35,2021-04,cash_back,43.192,-71.532,352,58
C_ID_357806ed5b,2020-12,dining_entertainment,42.694,-73.774,642,41
C_ID_3582042867,2021-02,cash_back,40.421,-79.989,786,60
C_ID_358924b3f2,2021-11,travel,43.246,-71.506,413,39
C_ID_35941c36aa,2021-11,dining_entertainment,40.418,-79.969,687,55
C_ID_359b8df4a9,2021-03,dining_entertainment,41.647,-73.891,388,21
C_ID_35a0ed3eca,2021-11,cash_back,41.716,-73.937,657,38
C_ID_35a51bc44c,2021-10,cash_back,42.26,-73.87,605,45
C_ID_35a9124218,2019-12,travel,42.219,-71.851,550,75
C_ID_35b011d293,2021-02,cash_back,41.729,-72.709,360,39
C_ID_35b790e75d,2021-08,travel,42.223,-71.786,750,76
C_ID_35b9c59dbd,2020-12,dining_entertainment,40.417,-79.991,633,43
C_ID_35bea1b84c,2020-12,dining_entertainment,41.677,-73.915,609,26
C_ID_35bf4989d1,2019-10,cash_back,42.26,-71.825,629,38
C_ID_35c3c4b007,2021-06,travel,40.464,-80.0,784,47
C_ID_35cc9d7152,2020-04,dining_entertainment,41.753,-72.629,635,36
C_ID_35cf1f321a,2021-04,travel,42.244,-71.818,830,30
C_ID_35d5323c9e,2021-02,cash_back,41.709,-73.916,804,22
C_ID_35e24697b2,2021-11,cash_back,40.479,-80.003,455,32
C_ID_35e9e53328,2020-05,cash_back,40.392,-80.044,841,40
C_ID_35f0b64e75,2021-08,dining_entertainment,41.718,-72.631,449,20
C_ID_35f39f90a5,2021-02,dining_entertainment,42.292,-71.81,731,85
